campaign_id,customer_id,target_date
1,18280,4/29/2025
1,13585,9/10/2025
1,3939,8/16/2025
1,8592,5/6/2025
1,15774,6/27/2025
1,6506,10/8/2025
1,12674,10/21/2025
1,13731,5/9/2025
1,6767,5/27/2025
1,10122,4/8/2025
1,12137,6/18/2025
1,4770,10/11/2025
1,12544,8/1/2025
1,12953,9/18/2025
1,9696,10/23/2025
1,1112,6/11/2025
1,12109,5/7/2025
1,9250,7/16/2025
1,6126,5/6/2025
1,8765,5/28/2025
1,11585,4/12/2025
1,16204,4/17/2025
1,5168,8/20/2025
1,2436,8/8/2025
1,9305,7/7/2025
1,6893,4/29/2025
1,5630,10/20/2025
1,12378,10/20/2025
1,2856,4/5/2025
1,18120,6/23/2025
1,10598,10/5/2025
1,18720,7/3/2025
1,1991,9/11/2025
1,12276,4/7/2025
1,1626,8/2/2025
1,14222,10/24/2025
1,17025,4/18/2025
1,6963,7/27/2025
1,19281,8/20/2025
1,16838,8/23/2025
1,13505,5/15/2025
1,3334,8/24/2025
1,17782,10/29/2025
1,15976,4/1/2025
1,3102,10/18/2025
1,9953,8/15/2025
1,3462,4/2/2025
1,6296,10/25/2025
1,18707,9/24/2025
1,8605,6/28/2025
1,14781,9/7/2025
1,10187,10/9/2025
1,14574,10/1/2025
1,18536,9/5/2025
1,19470,7/1/2025
1,101,4/15/2025
1,13921,8/16/2025
1,6702,5/26/2025
1,1519,4/11/2025
1,12625,10/29/2025
1,12489,9/18/2025
1,7212,7/23/2025
1,6561,6/21/2025
1,17744,5/11/2025
1,8362,4/6/2025
1,14104,7/27/2025
1,951,9/15/2025
1,14531,4/25/2025
1,4209,9/26/2025
1,12193,7/15/2025
1,12462,9/29/2025
1,14696,7/12/2025
1,9597,5/12/2025
1,7657,9/1/2025
1,3149,7/7/2025
1,917,5/1/2025
1,14507,10/3/2025
1,10634,8/27/2025
1,11407,5/12/2025
1,2561,8/10/2025
1,12182,7/2/2025
1,3212,5/20/2025
1,12715,10/24/2025
1,15749,6/10/2025
1,14276,4/30/2025
1,18243,5/3/2025
1,16629,4/20/2025
1,19529,6/25/2025
1,4588,8/24/2025
1,8210,7/22/2025
1,12935,5/15/2025
1,15816,6/22/2025
1,15296,9/24/2025
1,14495,8/12/2025
1,4019,9/24/2025
1,12543,7/16/2025
1,9524,8/3/2025
1,19982,5/14/2025
1,18237,10/1/2025
1,8299,10/30/2025
1,12659,6/20/2025
1,16637,10/29/2025
1,4350,4/15/2025
1,16450,10/14/2025
1,19468,10/18/2025
1,4784,4/10/2025
1,5980,8/16/2025
1,8094,8/20/2025
1,17173,5/22/2025
1,15048,5/7/2025
1,16235,5/15/2025
1,15218,9/5/2025
1,14608,5/3/2025
1,2797,5/29/2025
1,3493,5/13/2025
1,5275,6/30/2025
1,6722,5/18/2025
1,16135,4/24/2025
1,19920,10/13/2025
1,14923,10/26/2025
1,1874,6/22/2025
1,15580,10/31/2025
1,17011,4/17/2025
1,9225,8/16/2025
1,19010,5/8/2025
1,11143,10/26/2025
1,6833,6/26/2025
1,1578,6/10/2025
1,17332,7/10/2025
1,14612,7/21/2025
1,12954,8/17/2025
1,1506,4/8/2025
1,4195,8/25/2025
1,5897,10/1/2025
1,14742,5/29/2025
1,16907,10/14/2025
1,4802,9/2/2025
1,1356,6/13/2025
1,8972,9/6/2025
1,9489,8/17/2025
1,14665,6/15/2025
1,16834,7/30/2025
1,13970,7/15/2025
1,7053,6/8/2025
1,14210,6/22/2025
1,3744,5/5/2025
1,2193,4/4/2025
1,17287,10/17/2025
1,17879,10/1/2025
1,15290,4/27/2025
1,8561,10/30/2025
1,17594,5/28/2025
1,1080,8/26/2025
1,16224,8/7/2025
1,16953,7/16/2025
1,9593,10/19/2025
1,11673,6/8/2025
1,13385,4/15/2025
1,14289,10/26/2025
1,14361,7/10/2025
1,16721,9/9/2025
1,17313,8/14/2025
1,4884,9/7/2025
1,497,6/3/2025
1,18062,7/15/2025
1,5677,7/14/2025
1,8818,4/30/2025
1,15054,9/14/2025
1,3052,4/8/2025
1,7790,10/12/2025
1,18124,5/17/2025
1,6900,10/2/2025
1,670,4/25/2025
1,4446,4/25/2025
1,3828,5/25/2025
1,5314,7/19/2025
1,6803,6/19/2025
1,7583,9/16/2025
1,15676,5/17/2025
1,16897,10/10/2025
1,18588,9/12/2025
1,17667,10/11/2025
1,17220,10/16/2025
1,18699,6/12/2025
1,6260,10/8/2025
1,3574,9/23/2025
1,15347,5/30/2025
1,7933,8/5/2025
1,1412,4/28/2025
1,10418,8/22/2025
1,19555,10/19/2025
1,14963,4/13/2025
1,11787,6/29/2025
1,5150,5/5/2025
1,3099,7/14/2025
1,18148,9/14/2025
1,16714,5/18/2025
1,16841,6/16/2025
1,1534,4/9/2025
1,19881,6/3/2025
1,5666,10/6/2025
1,19332,8/20/2025
1,11386,10/28/2025
1,18075,8/6/2025
1,8625,5/14/2025
1,3240,6/23/2025
1,2205,6/6/2025
1,9847,5/22/2025
1,7627,10/31/2025
1,7234,10/29/2025
1,802,7/12/2025
1,1214,10/21/2025
1,19831,6/22/2025
1,5949,8/25/2025
1,10469,5/29/2025
1,13391,10/30/2025
1,19447,7/4/2025
1,15702,9/14/2025
1,11206,4/6/2025
1,16071,5/22/2025
1,14081,5/23/2025
1,12398,7/29/2025
1,13109,8/9/2025
1,3538,4/30/2025
1,6554,8/10/2025
1,4972,10/24/2025
1,675,6/18/2025
1,1579,6/23/2025
1,1606,5/25/2025
1,18564,4/8/2025
1,7413,6/6/2025
1,1197,8/14/2025
1,98,6/30/2025
1,2212,4/2/2025
1,9311,5/6/2025
1,17561,10/20/2025
1,3769,4/30/2025
1,14217,5/29/2025
1,18221,9/14/2025
1,11784,7/1/2025
1,7890,8/15/2025
1,3784,10/27/2025
1,18136,4/13/2025
1,19236,9/16/2025
1,3646,5/8/2025
1,7895,7/19/2025
1,10801,7/8/2025
1,13698,8/2/2025
1,17592,6/2/2025
1,3917,8/31/2025
1,18483,6/12/2025
1,5102,7/28/2025
1,13430,6/20/2025
1,10828,10/26/2025
1,18772,6/22/2025
1,18615,6/27/2025
1,6470,7/30/2025
1,5912,6/11/2025
1,4959,6/12/2025
1,16151,7/4/2025
1,12671,5/14/2025
1,19996,6/19/2025
1,14452,10/9/2025
1,1584,5/26/2025
1,1979,9/23/2025
1,1464,6/30/2025
1,7153,10/30/2025
1,6899,9/18/2025
1,14511,10/13/2025
1,15051,7/8/2025
1,8908,6/1/2025
1,8539,8/6/2025
1,4240,6/9/2025
1,12946,6/2/2025
1,19105,9/9/2025
1,12183,7/16/2025
1,6525,4/1/2025
1,12039,6/7/2025
1,12425,6/3/2025
1,5526,4/20/2025
1,816,5/24/2025
1,17803,7/16/2025
1,19764,6/28/2025
1,10035,6/23/2025
1,738,5/21/2025
1,3630,6/28/2025
1,9218,9/14/2025
1,2065,7/2/2025
1,353,6/14/2025
1,1389,8/27/2025
1,13771,9/9/2025
1,522,4/27/2025
1,14367,5/23/2025
1,12302,5/18/2025
1,14523,4/1/2025
1,11492,9/27/2025
1,1575,7/14/2025
1,3878,8/31/2025
1,9627,9/9/2025
1,13171,10/14/2025
1,289,8/5/2025
1,8997,5/18/2025
1,17963,10/7/2025
1,17539,4/15/2025
1,9862,5/21/2025
1,6502,4/10/2025
1,9807,9/19/2025
1,11978,10/14/2025
1,4911,10/21/2025
1,11520,4/25/2025
1,6467,5/10/2025
1,19526,9/17/2025
1,718,4/18/2025
1,3163,6/20/2025
1,14108,9/29/2025
1,9516,7/27/2025
1,8796,4/5/2025
1,2454,5/1/2025
1,13760,9/18/2025
1,11416,4/29/2025
1,15152,5/11/2025
1,12168,6/29/2025
1,5320,8/29/2025
1,798,10/4/2025
1,10329,7/8/2025
1,9294,9/12/2025
1,2708,10/22/2025
1,12437,7/16/2025
1,7643,10/11/2025
1,8836,4/24/2025
1,13302,4/11/2025
1,3347,6/26/2025
1,12535,5/16/2025
1,10486,5/26/2025
1,2566,5/25/2025
1,18785,8/23/2025
1,18569,9/1/2025
1,8446,6/29/2025
1,732,10/14/2025
1,845,5/6/2025
1,18829,8/25/2025
1,6031,5/8/2025
1,5624,6/30/2025
1,8404,10/12/2025
1,10545,6/10/2025
1,10834,4/16/2025
1,3208,6/24/2025
1,2976,7/16/2025
1,4237,8/1/2025
1,4308,8/10/2025
1,18939,8/1/2025
1,19498,5/27/2025
1,18977,9/10/2025
1,12350,10/22/2025
1,8977,4/9/2025
1,8215,10/5/2025
1,11265,6/17/2025
1,12584,8/30/2025
1,13468,9/28/2025
1,4807,9/6/2025
1,283,8/7/2025
1,17154,5/23/2025
1,8888,10/22/2025
1,2606,8/11/2025
1,14324,10/10/2025
1,15383,9/18/2025
1,8563,5/6/2025
1,1136,6/12/2025
1,5831,10/9/2025
1,13614,10/31/2025
1,16974,6/8/2025
1,274,9/8/2025
1,3008,8/31/2025
1,13181,6/29/2025
1,10472,9/26/2025
1,17788,8/15/2025
1,10185,7/21/2025
1,13714,8/1/2025
1,14423,10/18/2025
1,1900,4/17/2025
1,2053,6/4/2025
1,13234,5/4/2025
1,1786,10/20/2025
1,2985,10/22/2025
1,8378,7/22/2025
1,17912,8/8/2025
1,16615,4/26/2025
1,12256,7/3/2025
1,17937,5/1/2025
1,7114,9/24/2025
1,7319,9/30/2025
1,7473,5/8/2025
1,6087,7/25/2025
1,5791,6/4/2025
1,1353,10/19/2025
1,4478,5/31/2025
1,7882,4/10/2025
1,342,6/30/2025
1,1208,5/22/2025
1,10915,7/14/2025
1,1012,9/6/2025
1,15057,9/14/2025
1,957,8/2/2025
1,8542,7/3/2025
1,13163,9/14/2025
1,5687,9/28/2025
1,2863,6/6/2025
1,3808,5/9/2025
1,9226,9/17/2025
1,12434,10/24/2025
1,19991,6/30/2025
1,13262,9/11/2025
1,2107,5/23/2025
1,10696,4/13/2025
1,16257,10/9/2025
1,8922,7/10/2025
1,10892,4/6/2025
1,10582,10/15/2025
1,18566,8/4/2025
1,3936,5/4/2025
1,12512,9/2/2025
1,3570,10/22/2025
1,7691,10/8/2025
1,4467,7/31/2025
1,14045,7/13/2025
1,10004,4/8/2025
1,4068,9/3/2025
1,764,10/30/2025
1,890,8/25/2025
1,7233,9/25/2025
1,15691,8/1/2025
1,9424,4/11/2025
1,13329,10/19/2025
1,14856,7/4/2025
1,13170,10/24/2025
1,4700,10/11/2025
1,7903,6/19/2025
1,13373,7/11/2025
1,16098,9/17/2025
1,4212,9/24/2025
1,4224,10/12/2025
1,17259,8/18/2025
1,5932,8/14/2025
1,17907,8/22/2025
1,10780,10/16/2025
1,14038,5/21/2025
1,19939,10/30/2025
1,19679,9/5/2025
1,21,5/3/2025
1,15381,10/6/2025
1,19274,6/21/2025
1,5001,7/4/2025
1,16931,4/14/2025
1,7467,5/17/2025
1,7518,4/27/2025
1,15838,9/24/2025
1,235,8/1/2025
1,19513,7/19/2025
1,18998,8/29/2025
1,6454,8/7/2025
1,13438,8/31/2025
1,12950,10/23/2025
1,6106,9/7/2025
1,7008,9/1/2025
1,10765,5/4/2025
1,10930,6/26/2025
1,2276,10/16/2025
1,5088,10/16/2025
1,16811,6/14/2025
1,52,4/1/2025
1,3153,4/28/2025
1,8322,5/22/2025
1,6328,8/8/2025
1,6077,6/17/2025
1,2761,6/19/2025
1,16657,5/25/2025
1,14797,5/14/2025
1,5929,9/3/2025
1,18958,6/11/2025
1,8262,4/16/2025
1,223,10/4/2025
1,775,6/28/2025
1,7466,9/11/2025
1,407,8/20/2025
1,14351,4/5/2025
1,2150,7/14/2025
1,14943,9/24/2025
1,16821,10/19/2025
1,16756,10/8/2025
1,8247,8/23/2025
1,15552,5/26/2025
1,187,7/4/2025
1,6188,9/27/2025
1,4800,4/2/2025
1,17342,4/16/2025
1,9046,4/1/2025
1,18025,5/13/2025
1,8315,4/13/2025
1,18598,10/22/2025
1,11756,9/26/2025
1,4861,5/15/2025
1,182,6/2/2025
1,10951,5/30/2025
1,9903,7/19/2025
1,9789,9/23/2025
1,9716,9/30/2025
1,7555,9/28/2025
1,17360,8/17/2025
1,14692,10/15/2025
1,14515,10/23/2025
1,18134,6/24/2025
1,10460,4/10/2025
1,13936,8/30/2025
1,9288,4/21/2025
1,13295,5/21/2025
1,16179,4/14/2025
1,15834,5/15/2025
1,15453,8/30/2025
1,1948,4/22/2025
1,7999,6/26/2025
1,2966,10/24/2025
1,7825,7/29/2025
1,19152,10/12/2025
1,7516,10/27/2025
1,13463,4/26/2025
1,3940,7/29/2025
1,5593,9/2/2025
1,2184,9/5/2025
1,18820,5/11/2025
1,4581,8/24/2025
1,6365,5/14/2025
1,7891,5/6/2025
1,10198,5/21/2025
1,17331,4/25/2025
1,3623,9/21/2025
1,1133,4/6/2025
1,6792,8/5/2025
1,12697,5/15/2025
1,3098,7/5/2025
1,18060,9/23/2025
1,17972,6/10/2025
1,2225,4/14/2025
1,7552,7/6/2025
1,19093,5/19/2025
1,3193,5/6/2025
1,2233,5/31/2025
1,5417,9/2/2025
1,2174,9/17/2025
1,3313,8/12/2025
1,15750,6/18/2025
1,18519,6/30/2025
1,3726,5/11/2025
1,3113,8/12/2025
1,14396,6/18/2025
1,18752,7/21/2025
1,19986,6/18/2025
1,12964,10/10/2025
1,1360,5/21/2025
1,9320,10/29/2025
1,17435,10/21/2025
1,8862,6/1/2025
1,8092,6/25/2025
1,8694,5/9/2025
1,16368,10/8/2025
1,6627,9/19/2025
1,12166,8/17/2025
1,17648,6/27/2025
1,6583,5/1/2025
1,8461,9/28/2025
1,9621,4/25/2025
1,12409,8/12/2025
1,9163,8/30/2025
1,10027,10/29/2025
1,12423,6/27/2025
1,14063,8/6/2025
1,8211,4/3/2025
1,18057,5/23/2025
1,18231,7/11/2025
1,9381,7/10/2025
1,17769,7/11/2025
1,11390,9/5/2025
1,16359,10/29/2025
1,10889,5/3/2025
1,16992,8/10/2025
1,1576,4/16/2025
1,16612,10/8/2025
1,11986,9/10/2025
1,6668,4/27/2025
1,5855,9/15/2025
1,12313,8/14/2025
1,12838,5/7/2025
1,4326,9/3/2025
1,4895,8/1/2025
1,5800,10/30/2025
1,15509,6/29/2025
1,8591,10/13/2025
1,9119,5/19/2025
1,17200,7/25/2025
1,9969,5/7/2025
1,15598,5/31/2025
1,11782,4/3/2025
1,15865,4/17/2025
1,104,4/15/2025
1,13565,6/10/2025
1,17949,8/21/2025
1,10862,7/13/2025
1,17493,4/2/2025
1,11893,9/7/2025
1,14085,9/12/2025
1,15905,6/25/2025
1,16467,4/16/2025
1,18010,4/4/2025
1,5438,8/12/2025
1,19405,10/27/2025
1,10361,8/17/2025
1,2550,10/31/2025
1,12372,5/16/2025
1,976,4/28/2025
1,7363,8/22/2025
1,8330,8/31/2025
1,1312,4/27/2025
1,16548,6/1/2025
1,2611,6/6/2025
1,16537,4/11/2025
1,7704,7/21/2025
1,19916,10/24/2025
1,13680,7/14/2025
1,15073,8/18/2025
1,7060,7/31/2025
1,6640,10/19/2025
1,12867,4/16/2025
1,13694,5/1/2025
1,11372,7/8/2025
1,8207,9/7/2025
1,18202,9/20/2025
1,7096,6/18/2025
1,16727,4/15/2025
1,3210,5/24/2025
1,17136,10/26/2025
1,16081,10/2/2025
1,9438,10/15/2025
1,7369,10/9/2025
1,17002,7/23/2025
1,13755,4/2/2025
1,1104,5/11/2025
1,19924,5/12/2025
1,16653,4/9/2025
1,13409,4/5/2025
1,3674,9/10/2025
1,4375,5/23/2025
1,13826,6/21/2025
1,636,7/4/2025
1,11044,4/28/2025
1,13746,4/19/2025
1,15463,5/16/2025
1,19354,5/24/2025
1,5290,6/27/2025
1,15747,8/7/2025
1,7835,6/23/2025
1,17336,10/9/2025
1,4756,4/11/2025
1,7017,6/14/2025
1,11177,4/13/2025
1,11686,5/9/2025
1,778,8/15/2025
1,16244,7/11/2025
1,4119,9/26/2025
1,8948,6/28/2025
1,15534,7/19/2025
1,138,9/18/2025
1,18283,5/13/2025
1,9166,10/8/2025
1,1411,10/28/2025
1,16589,10/22/2025
1,3869,7/11/2025
1,6858,10/30/2025
1,11479,4/9/2025
1,11112,5/2/2025
1,10945,4/18/2025
1,8552,5/10/2025
1,13620,8/26/2025
1,5146,9/30/2025
1,6037,8/31/2025
1,1861,9/16/2025
1,2362,4/26/2025
1,1802,5/9/2025
1,10269,5/31/2025
1,12644,9/3/2025
1,12621,9/30/2025
1,7320,5/10/2025
1,9182,6/1/2025
1,6798,9/21/2025
1,3807,10/11/2025
1,1671,6/17/2025
1,11246,6/1/2025
1,745,9/10/2025
1,13240,5/30/2025
1,11226,10/29/2025
1,15564,6/15/2025
1,12551,5/22/2025
1,13867,10/18/2025
1,2330,4/25/2025
1,4977,10/13/2025
1,19554,9/26/2025
1,7594,6/20/2025
1,13568,6/30/2025
1,11621,7/12/2025
1,4174,4/7/2025
1,7210,5/31/2025
1,10053,5/22/2025
1,1585,6/4/2025
1,4260,5/13/2025
1,16516,6/16/2025
1,17020,5/10/2025
1,3585,8/19/2025
1,19234,7/17/2025
1,10565,10/11/2025
1,17620,8/14/2025
1,18022,8/27/2025
1,7727,5/29/2025
1,9238,5/18/2025
1,6401,8/12/2025
1,9272,10/13/2025
1,1763,8/8/2025
1,7076,7/7/2025
1,13851,6/2/2025
1,15139,7/2/2025
1,15639,6/26/2025
1,19056,8/13/2025
1,2560,9/23/2025
1,1323,9/8/2025
1,11440,9/9/2025
1,15397,5/23/2025
1,14430,8/18/2025
1,18404,8/13/2025
1,2429,5/18/2025
1,7059,7/18/2025
1,15642,9/13/2025
1,18328,7/23/2025
1,1533,7/12/2025
1,12626,8/23/2025
1,10383,9/18/2025
1,6154,4/12/2025
1,10481,10/29/2025
1,6349,10/3/2025
1,18862,6/18/2025
1,8433,9/10/2025
1,18194,9/2/2025
1,7281,7/23/2025
1,11424,6/5/2025
1,11985,4/8/2025
1,9293,6/4/2025
1,13138,4/17/2025
1,10629,8/3/2025
1,11458,8/18/2025
1,18222,9/25/2025
1,5678,9/29/2025
1,270,9/4/2025
1,14744,6/14/2025
1,2049,8/18/2025
1,18869,4/11/2025
1,7811,6/16/2025
1,10505,6/19/2025
1,12361,10/19/2025
1,15643,9/21/2025
1,17467,9/29/2025
1,8712,7/11/2025
1,12878,6/15/2025
1,11543,6/4/2025
1,17517,8/21/2025
1,16759,10/25/2025
1,10601,6/16/2025
1,10786,7/5/2025
1,19190,8/24/2025
1,3175,6/24/2025
1,1355,8/11/2025
1,14913,7/18/2025
1,19613,4/8/2025
1,16500,9/5/2025
1,380,10/7/2025
1,18253,7/13/2025
1,10283,7/9/2025
1,9450,10/7/2025
1,8718,4/27/2025
1,13102,9/16/2025
1,11333,10/21/2025
1,16284,7/11/2025
1,12683,7/28/2025
1,544,10/8/2025
1,11053,7/9/2025
1,18393,5/27/2025
1,4318,10/23/2025
1,9846,10/6/2025
1,10353,9/6/2025
1,475,8/10/2025
1,4663,8/25/2025
1,13529,8/5/2025
1,7777,4/15/2025
1,1175,5/3/2025
1,2690,9/20/2025
1,6363,8/26/2025
1,15948,10/10/2025
1,54,8/15/2025
1,13361,8/1/2025
1,16636,10/4/2025
1,17731,4/8/2025
1,13277,6/2/2025
1,12947,8/25/2025
1,12396,4/5/2025
1,13937,10/23/2025
1,9256,4/10/2025
1,10720,5/12/2025
1,19398,10/12/2025
1,10344,8/5/2025
1,15850,6/13/2025
1,13448,8/2/2025
1,18434,9/9/2025
1,16163,4/17/2025
1,15138,5/13/2025
1,14974,10/1/2025
1,16763,8/21/2025
1,16306,6/26/2025
1,263,4/16/2025
1,3543,5/16/2025
1,19537,8/18/2025
1,2087,4/21/2025
1,15344,5/22/2025
1,4937,8/22/2025
1,13269,10/9/2025
1,13473,4/6/2025
1,1020,4/13/2025
1,12025,4/11/2025
1,8183,4/19/2025
1,12985,7/20/2025
1,9960,9/13/2025
1,14997,8/5/2025
1,7156,10/23/2025
1,6435,8/9/2025
1,15701,6/4/2025
1,2025,4/6/2025
1,2080,9/13/2025
1,1191,8/29/2025
1,18423,6/3/2025
1,1540,10/10/2025
1,9566,8/23/2025
1,18382,4/4/2025
1,14567,4/12/2025
1,9935,5/4/2025
1,2581,6/11/2025
1,17140,7/13/2025
1,5781,6/15/2025
1,11593,10/2/2025
1,10,9/20/2025
1,15878,9/30/2025
1,1436,5/15/2025
1,17748,4/23/2025
1,3383,6/27/2025
1,13363,9/23/2025
1,2642,9/2/2025
1,4359,7/17/2025
1,14376,5/24/2025
1,1828,9/10/2025
1,16795,9/8/2025
1,3952,7/7/2025
1,14455,8/9/2025
1,17877,8/18/2025
1,11329,8/7/2025
1,12702,9/19/2025
1,5260,6/24/2025
1,1873,7/7/2025
1,6380,8/24/2025
1,10190,5/9/2025
1,1504,8/11/2025
1,6411,5/28/2025
1,10881,9/16/2025
1,5578,6/12/2025
1,16189,6/13/2025
1,9059,10/8/2025
1,5910,5/22/2025
1,4978,10/3/2025
1,4783,4/23/2025
1,11,8/3/2025
1,19826,6/8/2025
1,10721,7/12/2025
1,5012,5/26/2025
1,3915,6/12/2025
1,8967,8/15/2025
1,14070,10/21/2025
1,3135,7/15/2025
1,8011,6/20/2025
1,17689,6/28/2025
1,8494,5/22/2025
1,9749,10/8/2025
1,19953,6/24/2025
1,9580,7/15/2025
1,8724,10/8/2025
1,10670,6/5/2025
1,18852,9/13/2025
1,13975,8/10/2025
1,2616,6/28/2025
1,9179,9/8/2025
1,4121,5/2/2025
1,13142,10/27/2025
1,17315,7/25/2025
1,17708,7/3/2025
1,14420,8/2/2025
1,11060,6/16/2025
1,7642,5/26/2025
1,12807,7/8/2025
1,15445,5/10/2025
1,8716,6/22/2025
1,2532,8/2/2025
1,1240,7/29/2025
1,11917,6/14/2025
1,8601,9/28/2025
1,6914,4/5/2025
1,2173,6/17/2025
1,18515,4/17/2025
1,16037,8/11/2025
1,12822,4/29/2025
1,7018,10/6/2025
1,12523,4/5/2025
1,11478,10/12/2025
1,14866,4/2/2025
1,517,10/27/2025
1,19177,5/15/2025
1,2980,7/11/2025
1,5179,10/27/2025
1,13218,10/8/2025
1,2144,6/18/2025
1,4614,7/15/2025
1,7475,6/30/2025
1,9910,5/4/2025
1,3230,9/9/2025
1,14872,9/20/2025
1,12148,10/3/2025
1,3220,4/7/2025
1,827,5/16/2025
1,16891,6/23/2025
1,7854,5/8/2025
1,6781,9/1/2025
1,18676,9/5/2025
1,2146,5/25/2025
1,12324,5/30/2025
1,19842,10/2/2025
1,481,6/14/2025
1,16984,10/8/2025
1,3690,7/8/2025
1,1490,5/10/2025
1,12872,6/1/2025
1,14700,8/18/2025
1,327,7/30/2025
1,17205,9/29/2025
1,19740,5/27/2025
1,1022,7/24/2025
1,11188,5/18/2025
1,16871,10/16/2025
1,10102,6/20/2025
1,11973,5/6/2025
1,9742,6/28/2025
1,17621,4/18/2025
1,4101,7/2/2025
1,18210,9/24/2025
1,10386,8/18/2025
1,9875,6/27/2025
1,10041,7/8/2025
1,4494,10/16/2025
1,830,6/8/2025
1,3207,7/29/2025
1,413,6/26/2025
1,1655,8/30/2025
1,5659,9/13/2025
1,945,10/13/2025
1,931,4/7/2025
1,19965,4/11/2025
1,19687,10/23/2025
1,15064,5/8/2025
1,2512,9/14/2025
1,16782,10/29/2025
1,18886,6/6/2025
1,5772,10/14/2025
1,19264,4/12/2025
1,5468,6/12/2025
1,11459,8/10/2025
1,14851,8/17/2025
1,15664,9/6/2025
1,14806,8/15/2025
1,234,4/23/2025
1,12385,5/10/2025
1,14139,8/23/2025
1,5058,8/10/2025
1,17247,8/28/2025
1,10579,8/31/2025
1,8663,4/6/2025
1,18789,7/20/2025
1,14171,7/8/2025
1,3226,7/13/2025
1,13236,6/11/2025
1,9484,5/19/2025
1,17,6/17/2025
1,16178,8/24/2025
1,14987,4/6/2025
1,15792,6/8/2025
1,17554,6/8/2025
1,3237,7/6/2025
1,16177,6/13/2025
1,3722,8/24/2025
1,8558,9/7/2025
1,13317,5/24/2025
1,4427,7/28/2025
1,18804,10/2/2025
1,4944,4/8/2025
1,7422,6/12/2025
1,15234,10/21/2025
1,1418,5/13/2025
1,17617,4/5/2025
1,1489,7/23/2025
1,6381,9/26/2025
1,2731,4/2/2025
1,6042,7/21/2025
1,15248,9/17/2025
1,3407,6/24/2025
1,16683,10/27/2025
1,4936,5/26/2025
1,982,9/27/2025
1,217,6/25/2025
1,12693,6/22/2025
1,11588,4/24/2025
1,17340,6/6/2025
1,16223,5/28/2025
1,15538,6/17/2025
1,11020,7/13/2025
1,17410,9/25/2025
1,14702,5/21/2025
1,10980,9/8/2025
1,11210,8/27/2025
1,3010,8/10/2025
1,10262,8/26/2025
1,15441,10/2/2025
1,19519,9/9/2025
1,9713,8/31/2025
1,1545,8/2/2025
1,4348,5/16/2025
1,5783,8/24/2025
1,14743,6/6/2025
1,12018,5/27/2025
1,6367,10/13/2025
1,18821,8/10/2025
1,2056,8/26/2025
1,9338,4/9/2025
1,18956,6/22/2025
1,7980,8/19/2025
1,12559,7/21/2025
1,6661,9/1/2025
1,3264,7/10/2025
1,8233,8/24/2025
1,8106,8/3/2025
1,5138,9/15/2025
1,15545,8/8/2025
1,3835,9/25/2025
1,1342,4/9/2025
1,15265,5/10/2025
1,3302,8/22/2025
1,8123,7/10/2025
1,4362,4/30/2025
1,6555,7/5/2025
1,13081,10/27/2025
1,12611,7/8/2025
1,19897,7/8/2025
1,2993,4/18/2025
1,2824,4/23/2025
1,2984,10/25/2025
1,19975,4/16/2025
1,14708,10/3/2025
1,14410,10/13/2025
1,17203,8/8/2025
1,7296,5/1/2025
1,19672,7/3/2025
1,10553,10/5/2025
1,18745,10/13/2025
1,19422,4/27/2025
1,13535,4/21/2025
1,7624,6/3/2025
1,12560,7/14/2025
1,10825,7/5/2025
1,14128,5/24/2025
1,281,8/28/2025
1,9498,6/6/2025
1,16129,5/17/2025
1,1232,9/16/2025
1,10613,8/17/2025
1,15572,4/28/2025
1,10581,8/26/2025
1,11322,7/11/2025
1,9019,9/21/2025
1,3088,5/31/2025
1,5199,8/4/2025
1,4643,5/28/2025
1,5353,10/30/2025
1,13596,6/11/2025
1,19266,6/4/2025
1,6796,8/27/2025
1,10484,7/26/2025
1,3201,4/15/2025
1,6637,10/11/2025
1,3329,4/7/2025
1,15389,9/7/2025
1,13987,10/19/2025
1,16343,7/19/2025
1,8056,10/28/2025
1,17680,8/21/2025
1,5442,9/29/2025
1,18963,6/26/2025
1,2122,4/23/2025
1,3921,4/15/2025
1,18639,4/5/2025
1,8498,4/6/2025
1,2234,6/28/2025
1,14658,4/15/2025
1,19760,8/24/2025
1,15913,5/4/2025
1,13249,8/9/2025
1,5015,5/11/2025
1,17022,5/21/2025
1,7952,9/9/2025
1,5317,8/30/2025
1,14596,8/12/2025
1,17191,9/3/2025
1,12701,9/24/2025
1,14265,7/14/2025
1,17530,4/19/2025
1,17333,9/11/2025
1,2005,6/22/2025
1,6996,5/11/2025
1,17390,4/17/2025
1,7501,9/4/2025
1,800,8/23/2025
1,14757,7/29/2025
1,4540,8/21/2025
1,6246,8/5/2025
1,5896,4/13/2025
1,13646,8/28/2025
1,13065,10/30/2025
1,2874,4/17/2025
1,3427,9/12/2025
1,14962,5/25/2025
1,16734,4/27/2025
1,10197,9/30/2025
2,9321,10/21/2025
2,18398,10/18/2025
2,7428,6/16/2025
2,6033,7/20/2025
2,19558,5/4/2025
2,5209,5/10/2025
2,1391,8/8/2025
2,3869,6/11/2025
2,450,4/19/2025
2,9018,8/14/2025
2,4896,5/10/2025
2,17079,8/14/2025
2,7384,10/29/2025
2,12156,10/13/2025
2,8715,7/14/2025
2,10669,4/4/2025
2,19735,8/23/2025
2,5425,8/31/2025
2,1216,9/26/2025
2,4719,7/25/2025
2,3075,9/5/2025
2,1623,10/13/2025
